Day,Time,Hour,Location,Address,Region,Types
Thursday,7:15,7,Bethel Church of the Nazarene,595 Classon Ave,Lefferts,"Closed, Literature"
Thursday,7:15,7,DC 37 (140 Murray Street / Park Place),140 Murray Street,TriBeCa,"Discussion, Open"
Thursday,7:15,7,Holy Name Church,207 W 96th St,Upper West Side,Closed
Thursday,7:15,7,Immanuel Lutheran Church,1296 Lexington Ave,Yorkville/Carnegie Hill,"Discussion, Open"
Thursday,7:15,7,Our Lady of Mount Carmel Church,275 N 8th St,Williamsburg,"Closed, Daily Reflections"
Thursday,7:15,7,St Francis Xavier,752 President St,Park Slope,"Discussion, Open"
Thursday,7:15,7,St Margaret's Church Rectory,6000 Riverdale Ave,Riverdale,"Closed, Literature"
Thursday,7:15,7,St Monica's Church,413 E 79th St,Upper East Side,Closed
Thursday,7:15,7,St Paul's Rectory,199 Carroll St,Brooklyn Heights,Step Meeting
Thursday,7:30,7,30 East 35th Street,30 E 35th St,Kip's Bay/Murray Hill,"Open, Speaker"
Thursday,7:30,7,Church of the Ascension Parish House,12 W 11th St,Greenwich Village,Big Book
Thursday,7:30,7,Mustard Seed,122 E 37th St,Kip's Bay/Murray Hill,Closed
Thursday,7:30,7,Mustard Seed,122 E 37th St,Kip's Bay/Murray Hill,Closed
Thursday,7:30,7,Mustard Seed,122 E 37th St,Kip's Bay/Murray Hill,Closed
Thursday,7:30,7,Old Whalers Presbyterian Church,44 Union St,Suffolk County,"Step Meeting, Wheelchair Access"
Thursday,7:30,7,Perry Street Workshop,50 Perry St,Greenwich Village,Step Meeting
Thursday,7:30,7,Pilgrim Baptist Church,80 N Franklin St,Rockland County,"Big Book, Wheelchair Access"
Thursday,7:30,7,St Anthony's of Padua,154 Sullivan St,Soho,"Closed, Discussion"
Thursday,7:30,7,St John's Lutheran Church,81 Christopher St,Greenwich Village,"Big Book, Open, Wheelchair Access"
Thursday,7:30,7,St Margaret's Residence,49 Fulton St,Bowling Green/City Hall,"Discussion, Open, Wheelchair Access"
Thursday,7:30,7,St Mary the Virgin Church,133 W 46th St,Hell's Kitchen,Step Meeting
Thursday,7:30,7,St Peter's Lutheran Church @ Citicorp Center,619 Lexington Ave,East 50th to 60th Street,"Discussion, Open, Wheelchair Access"
Thursday,7:30,7,Twelfth Street Workshop,411 E 12th St,East Village,"Discussion, Open"
Thursday,7:30,7,Zion Evangelical Lutheran Church,125 Henry St,Brooklyn Heights,"Discussion, Open"
Thursday,8:00,8,Holland House,351 W 42nd St,Hell's Kitchen,"Closed, Literature, Wheelchair Access"
Thursday,8:00,8,Mustard Seed,122 E 37th St,Kip's Bay/Murray Hill,Closed
Thursday,8:00,8,St Peters Episcopal Church-Rectory,346 W 20th St,Chelsea,Big Book
Thursday,8:15,8,Grace Church Office Building,802 Broadway,East Village,"Closed, Meditation"
Thursday,8:15,8,Hargrave House,111 W 71st St,Upper West Side,"Closed, Wheelchair Access"
Thursday,8:30,8,Bedford Park Congregational Church,3008 Bainbridge Ave,Fordham,Beginner
Thursday,8:30,8,Memorial United Methodist Church- The Loft,252 Bryant Ave,White Plains,"Closed, Wheelchair Access, Women"
Thursday,8:30,8,Office Building 95,95 Croton Ave,Ossining,"Closed, Discussion, Step Meeting"
Thursday,8:45,8,Holy Name Church,207 W 96th St,Upper West Side,Beginner
Thursday,9:00,9,Church of the Gethsemone,1012 8th Ave,Park Slope,"Meditation, Open"
Thursday,9:00,9,Our Lady of Mount Carmel Church,275 N 8th St,Williamsburg,"Literature, Open"
Thursday,9:00,9,Perry Street Workshop,50 Perry St,Greenwich Village,Closed
Thursday,9:00,9,Saint Barnabas Considine Parish Center,409 E 241st St,Woodlawn,"Closed, Literature"
Thursday,9:30,9,First Presbyterian Church,136 Stage Rd,Orange County,Beginner
Thursday,9:30,9,Jan Hus Church,351 E 74th St,Upper East Side,"Discussion, Literature, Open"
Thursday,9:30,9,Mustard Seed,122 E 37th St,Kip's Bay/Murray Hill,"Closed, Literature"
Thursday,10:00,10,74 East 17th Street,74 E 17th St,Flatbush,"Closed, Discussion"
Thursday,10:00,10,Christ Lutheran Church,121 Cleveland Ave,Great Kills,Beginner
Thursday,10:00,10,Holy Rood Church,715 W 179th St,Washington Heights,Step Meeting
Thursday,10:00,10,HOW Club,552 Port Richmond Ave,St. George / New Brighton Thompkinsville,Big Book
Thursday,10:00,10,Memorial United Methodist Church- The Loft,252 Bryant Ave,White Plains,"Step Meeting, Wheelchair Access"
Thursday,10:00,10,Mount Sinai Congregational Church,233 N Country Rd,Suffolk County,Closed
Thursday,10:00,10,Odyssey House,715 Sound View Ave,Clasons Point,"Closed, Step Meeting, Wheelchair Access"
Thursday,10:00,10,St James Episcopal Church,230 W Penn St,Nassau County,Beginner
Thursday,10:00,10,Twelfth Street Workshop,411 E 12th St,East Village,Big Book
Thursday,10:00,10,Union Baptist Church,240 W 145th St,West Harlem,"Big Book, Wheelchair Access"
Thursday,10:00,10,Va Outpatient Clinic,40 Flatbush Ave Ext,Brooklyn Heights,"Discussion, Open, Wheelchair Access"
Thursday,10:15,10,Holy Name Church,207 W 96th St,Upper West Side,"Discussion, Open"
Thursday,10:30,10,46th Street Clubhouse,252 W 46th St,Hell's Kitchen,Closed
Thursday,10:30,10,Aldersgate Methodist Church,600 Broadway,Dobbs Ferry,"Closed, Wheelchair Access"
Thursday,10:30,10,Memorial Presbyterian Church,189 Babylon Turnpike,Nassau County,Closed
Thursday,10:30,10,New City United Methodist Church,76 Congers Rd,Rockland County,"Closed, Wheelchair Access"
Thursday,10:30,10,St Stephen's Church,439 E 238th St,Woodlawn,Closed
Thursday,10:30,10,Yorktown First Presbyterian Church,2880 Crompond Rd,Yorktown Heights,"Closed, Literature, Wheelchair Access"
Thursday,11:00,11,38-21 99th Street,38-21 99th St,Corona,"Open, Spanish"
Thursday,11:00,11,Grace Episcopal Church,14-15 Clintonville St,Whitestone,Closed
Thursday,11:00,11,Jan Hus Church,351 E 74th St,Upper East Side,"Discussion, Open"
Thursday,11:00,11,Outreach Project,960 Manhattan Ave,Greenpoint,"Discussion, Open, Wheelchair Access"
Thursday,11:00,11,Recreation Center,15 Herkimer St,Suffolk County,Closed
Thursday,11:00,11,Salvation Army Building,69-23 Cypress Hills St,Ridgewood/Glendale,Closed
Thursday,11:00,11,St Stephen's Church,50 Bedford Rd,Armonk,"Step Meeting, Wheelchair Access"
Thursday,11:00,11,The Bronfman Center,7 E 10th St,Greenwich Village,"Beginner, Literature, Open, Wheelchair Access"
Thursday,11:00,11,The North Presbyterian Church of Flushing,25-33 154th St,Flushing,"Closed, Wheelchair Access"
Thursday,11:15,11,St Paul's Lutheran Church,2134 Newbold Ave,Parkchester,Big Book
Thursday,11:30,11,103 Quincy Street,103 Quincy St,Adelphi Crown Heights,"Closed, Literature"
Thursday,11:30,11,1st Congregational Church,320 Beach 94th Street,Rockaway Park,Big Book
Thursday,11:30,11,Mustard Seed,122 E 37th St,Kip's Bay/Murray Hill,Closed
Thursday,11:30,11,St James & St Matthew's Lutheran Church,119-15 135th Ave,S. Ozone Park,"Big Book, Step Meeting"
Thursday,12:00,12,213 West 30th Street,213 W 30th St,Midtown West Side,Closed
Thursday,12:00,12,74 East 17th Street,74 E 17th St,Flatbush,"Closed, Spanish"
Thursday,12:00,12,At Rick's Place,74 Frozen Ridge Rd,Orange County,"Beginner, Wheelchair Access"
Thursday,12:00,12,At Rick's Place,74 Frozen Ridge Rd,Orange County,"Open, Wheelchair Access"
Thursday,12:00,12,Belvis Clinic on St Ann's Avenue,545 E 142nd St,Mott Haven,"Beginner, Wheelchair Access"
Thursday,12:00,12,Blessed Sacrament Church Rectory,152 W 71st St,Upper West Side,"Closed, Wheelchair Access, Women"
Thursday,12:00,12,Brooklyn Recovery Center,20 New York Ave,Adelphi Crown Heights,"Beginner, Big Book, Wheelchair Access"
Thursday,12:00,12,Church of the Heavenly Rest,2 E 90th St,Yorkville/Carnegie Hill,Closed
Thursday,12:00,12,Episcopal Church of the Redeemer,30-14 Crescent St,Astoria / Steinway,Closed
Thursday,12:00,12,Fire Island Pines Fire House,34 Fire Island Blvd,Suffolk County,"Discussion, Open"
Thursday,12:00,12,First Presbyterian Church,25 Orchard St,Orange County,"Beginner, Literature"
Thursday,12:00,12,Grace Episcopal Church,130 1st Ave,Rockland County,"Open, Wheelchair Access"
Thursday,12:00,12,Greenwood Baptist Church,262 7th Ave,Park Slope,Open
Thursday,12:00,12,LGBT Community Center,208 W 13th St,Greenwich Village,"Atheist / Agnostic, Closed, LGBTQ"
Thursday,12:00,12,McBurney YMCA,125 W 14th St,Greenwich Village,"Closed, Wheelchair Access"
Thursday,12:00,12,Penn South,367 W 28th St,Midtown West Side,"Closed, Discussion, Wheelchair Access"
Thursday,12:00,12,Saint Joseph's Roman Catholic School,1346 Broadway,Nassau County,Step Meeting
Thursday,12:00,12,St John's Episcopal Church,4 W Fountain Square,Larchmont,"Closed, Literature"
Thursday,12:00,12,St John's Episcopal Church,15 St John St,"Sullivan, Green, and Ulster Counties","Beginner, Wheelchair Access"
Thursday,12:00,12,Trinity Presbyterian Church,422 W 57th St,Hell's Kitchen,Beginner
Thursday,12:05,12,Hammer Building,701 W 168th St,Washington Heights,"12 Steps & 12 Traditions, Closed, Wheelchair Access"
Thursday,12:15,12,Christ Church,2 Milton Rd,Rye,Closed
Thursday,12:15,12,Gustavus Adolphus Lutheran Church,155 E 22nd St,Gramercy Park,"Discussion, Open"
Thursday,12:15,12,John Street Church,44 John St,Bowling Green/City Hall,"Discussion, Open"
Thursday,12:15,12,Mariners Temple Baptist Church,3 Henry St,Bowling Green/City Hall,"Beginner, Open, Speaker"
Thursday,12:15,12,Perry Street Workshop,50 Perry St,Greenwich Village,Closed
Thursday,12:15,12,St Margaret's Residence,49 Fulton St,Bowling Green/City Hall,"Closed, Discussion, Wheelchair Access"
Thursday,12:30,12,220 W Houston St,220 W Houston St,Greenwich Village,Step Meeting
Thursday,12:30,12,Broadway Presbyterian Church,601 W 114th St,Upper West Side,Closed
Thursday,12:30,12,Christ the Redeemer Church,1415 Pelhamdale Ave,Pelham,"Closed, Discussion, Wheelchair Access, Women"
Thursday,12:30,12,Drew United Methodist Church,28 Gleneida Ave,Putnam and Dutchess Counties,Open
Thursday,12:30,12,Fifth Av Presbyterian Church,7 W 55th St,Midtown West Side,"Discussion, Open, Wheelchair Access"
Thursday,12:30,12,Fifth Av Presbyterian Church,7 W 55th St,Midtown West Side,"Beginner, Wheelchair Access"
Thursday,12:30,12,First Unitarian Congregational Chapel,121 Pierrepont St,Brooklyn Heights,"Discussion, Open, Wheelchair Access"
Thursday,12:30,12,Fordham Lutheran Church,2427 Morris Ave,Fordham,"Literature, Living Sober"
Thursday,12:30,12,Jan Hus Church,351 E 74th St,Upper East Side,Beginner
Thursday,12:30,12,Memorial United Methodist Church- The Loft,252 Bryant Ave,White Plains,"Step Meeting, Wheelchair Access"
Thursday,12:30,12,Saint Agnes Church,141 E 43rd St,Tudor City/Turtle Bay,"Closed, Wheelchair Access"
Thursday,12:30,12,St Luke's Parish Hall,68 Bedford Rd,Katonah,"Beginner, Wheelchair Access"
Thursday,12:30,12,St Mary the Virgin Church,133 W 46th St,Hell's Kitchen,Step Meeting
Thursday,12:30,12,St Mary the Virgin Church,133 W 46th St,Hell's Kitchen,Step Meeting
Thursday,12:30,12,St Mary the Virgin Church,133 W 46th St,Hell's Kitchen,Step Meeting
Thursday,12:30,12,St Monica's Church,413 E 79th St,Upper East Side,"Closed, Living Sober"
Thursday,12:30,12,St Peter's Lutheran Church @ Citicorp Center,619 Lexington Ave,East 50th to 60th Street,"Open, Wheelchair Access"
Thursday,12:30,12,St Peter's Lutheran Church @ Citicorp Center,619 Lexington Ave,East 50th to 60th Street,"Beginner, Wheelchair Access"
Thursday,12:30,12,St Peter's Lutheran Church @ Citicorp Center,619 Lexington Ave,East 50th to 60th Street,"Closed, Wheelchair Access, Women"
Thursday,12:30,12,St Rosalie's Rc Church,31 E Montauk Hwy,Suffolk County,Step Meeting
Thursday,12:30,12,St Stephen's Church,50 Bedford Rd,Armonk,"Beginner, Wheelchair Access"
Thursday,12:30,12,The Bronfman Center,7 E 10th St,Greenwich Village,"Closed, Discussion, Wheelchair Access"
Thursday,12:30,12,The Learning Center,4 W 43rd St,Midtown West Side,"Beginner, Wheelchair Access"
Thursday,12:30,12,Trinity Presbyterian Church,422 W 57th St,Hell's Kitchen,Step Meeting
Thursday,12:30,12,Twelfth Street Workshop,411 E 12th St,East Village,Beginner
Thursday,12:30,12,United Methodist Church,35 Middle Neck Rd,Nassau County,Closed
Thursday,12:30,12,Warwick United Methodist Church,135 Forester Ave,Orange County,"Closed, Wheelchair Access"
Thursday,12:45,12,Mustard Seed,122 E 37th St,Kip's Bay/Murray Hill,Closed
Thursday,12:45,12,Yorktown First Presbyterian Church,2880 Crompond Rd,Yorktown Heights,"Closed, Discussion, Wheelchair Access"
Thursday,13:00,13,Bethel Presbyterian Reformed Church,367 94th St,Ft. Hamilton,Open
Thursday,13:00,13,Center for Recovery and Wellness,29 Avenue D,East Village,Step Meeting
Thursday,13:00,13,Holy Name Church,207 W 96th St,Upper West Side,"Closed, Women"
Thursday,13:00,13,I Can Club,110-54 Farmers Blvd,St. Albans,"Step Meeting, Wheelchair Access"
Thursday,13:00,13,Messiah Lutheran Church,195 Jefferson Blvd,Eltingville,"Closed, Wheelchair Access"
Thursday,13:00,13,Our Lady of Mount Carmel Church,275 N 8th St,Williamsburg,"Big Book, Open"
Thursday,13:00,13,St Sebastian's Parish Center,39-60 57th St,Woodside,Closed
Thursday,13:00,13,YMCA Counseling Center,3911 Richmond Ave,Eltingville,"Beginner, Closed, Wheelchair Access"
Thursday,13:15,13,Mariners Temple Baptist Church,3 Henry St,Bowling Green/City Hall,"Big Book, Closed"
Thursday,13:30,13,46th Street Clubhouse,252 W 46th St,Hell's Kitchen,"Beginner, Literature"
Thursday,13:30,13,74 East 17th Street,74 E 17th St,Flatbush,"Closed, Literature"
Thursday,13:30,13,Christ Church,17 Sagamore Rd,Bronxville,"Closed, Wheelchair Access, Women"
Thursday,13:30,13,John Street Church,44 John St,Bowling Green/City Hall,Step Meeting
Thursday,13:30,13,Order of Hibernians,2750 Gerritsen Ave,Homecrest,"Closed, Wheelchair Access"
Thursday,14:00,14,Christ Church,5030 Henry Hudson Parkway East,Riverdale,"Closed, Literature, Wheelchair Access"
Thursday,14:00,14,The Bronfman Center,7 E 10th St,Greenwich Village,"Closed, Speaker, Wheelchair Access"
Thursday,14:00,14,Twelfth Street Workshop,411 E 12th St,East Village,"Discussion, Open"
Thursday,14:30,14,Jan Hus Church,351 E 74th St,Upper East Side,"Meditation, Step Meeting"
Thursday,14:30,14,Perry Street Workshop,50 Perry St,Greenwich Village,Closed
Thursday,14:45,14,46th Street Clubhouse,252 W 46th St,Hell's Kitchen,Beginner
Thursday,15:00,15,Clubhouse,367 20th St,Park Slope,Step Meeting
Thursday,15:00,15,Memorial United Methodist Church- The Loft,252 Bryant Ave,White Plains,Beginner
Thursday,15:15,15,Mustard Seed,122 E 37th St,Kip's Bay/Murray Hill,Closed
Thursday,15:20,15,Holy Name Church,207 W 96th St,Upper West Side,Beginner
Thursday,15:30,15,The Caring Community,20 Washington Square N,Greenwich Village,Closed
Thursday,16:00,16,46th Street Clubhouse,252 W 46th St,Hell's Kitchen,Big Book
Thursday,16:00,16,Cornerstone Baptist Church,562 Madison St,Bedford Stuyvesant,Beginner
Thursday,16:00,16,Franciscan Community Center,214 W 97th St,Upper West Side,11th Step Meditation
Thursday,16:00,16,HOW Club,552 Port Richmond Ave,St. George / New Brighton Thompkinsville,"Closed, Discussion, Wheelchair Access"
Thursday,16:00,16,Our Lady Star of the Sea Church Rectory,5371 Amboy Rd,Eltingville,Step Meeting
Thursday,16:00,16,Perry Street Workshop,50 Perry St,Greenwich Village,Closed
Thursday,16:00,16,St Monica's Church,413 E 79th St,Upper East Side,Closed
Thursday,16:00,16,Twelfth Street Workshop,411 E 12th St,East Village,"Discussion, Open"
Thursday,16:30,16,Holy Name Church,207 W 96th St,Upper West Side,Closed
Thursday,17:00,17,Bellmore Presbyterian Church,2740 Martin Ave,Nassau County,Big Book
Thursday,17:00,17,Life Recovery Center,1285 Fulton Ave,Morrisania,"Spanish, Wheelchair Access"
Thursday,17:00,17,Union Free Church,754 Ocean Breeze Walk,Suffolk County,"Closed, Wheelchair Access"
Thursday,17:15,17,220 W Houston St,220 W Houston St,Greenwich Village,Closed
Thursday,17:30,17,46th Street Clubhouse,252 W 46th St,Hell's Kitchen,"Discussion, LGBTQ, Open, Speaker"
Thursday,17:30,17,74 East 17th Street,74 E 17th St,Flatbush,"Closed, Literature"
Thursday,17:30,17,Cornerstone Baptist Church,562 Madison St,Bedford Stuyvesant,"Open, Speaker, Step Meeting, Tradition Study"
Thursday,17:30,17,Immaculate Conception Church,389 E 150th St,Melrose,Beginner
Thursday,17:30,17,Intercare,51 E 25th St,Gramercy Park,"Beginner, Wheelchair Access"
Thursday,17:30,17,MHA of Rockland,140 N Rte 303,Rockland County,"Child-Friendly, Closed, Discussion, Wheelchair Access"
Thursday,17:30,17,Perry Street Workshop,50 Perry St,Greenwich Village,Big Book
Thursday,17:30,17,Ripley-Grier Studios,131 W 72nd St,Upper West Side,"Big Book, Closed"
Thursday,17:30,17,"Soldiers, Sailors, Marines & Airmen's Club",283 Lexington Ave,Kip's Bay/Murray Hill,"Discussion, Open"
Thursday,17:30,17,St Albans the Martyr-Episcopal Church,116-42 Farmers Blvd,St. Albans,"Beginner, Big Book, Open, Wheelchair Access"
Thursday,17:30,17,St John's Lutheran Church,81 Christopher St,Greenwich Village,"Big Book, Open, Wheelchair Access"
Thursday,17:30,17,St Mary the Virgin Church,133 W 46th St,Hell's Kitchen,Step Meeting
Thursday,17:30,17,St Patrick's Church-Newburgh,156 Liberty St,Orange County,"Big Book, Closed"
Thursday,17:30,17,Twelfth Street Workshop,411 E 12th St,East Village,Open
Thursday,17:45,17,The Church of The Transfiguration,1 E 29th St,Gramercy Park,"Big Book, Closed"
Thursday,17:45,17,The Episcopal Church of the Holy Communion,1055 US-6,Putnam and Dutchess Counties,"Beginner, Women"
Thursday,18:00,18,All Souls Church,88 St Nicholas Ave,West Harlem,"Beginner, Open, Step Meeting"
Thursday,18:00,18,Allen Senior Citizens' Center Bldg,16601 Linden Blvd,Springfield Gardens,"Closed, Wheelchair Access"
Thursday,18:00,18,Ansche Chesed Synagogue,251 W 100th St,Upper West Side,"Beginner, Wheelchair Access"
Thursday,18:00,18,ATS Building,30 Manhattan Ave,White Plains,"Open, Step Meeting, Wheelchair Access"
Thursday,18:00,18,Brooklyn Heights Synagogue,131 Remsen St,Brooklyn Heights,"Beginner, Open"
Thursday,18:00,18,Cherry Grove Fire House,181 Bayview Walk,Suffolk County,Closed
Thursday,18:00,18,Community Methodist Church,216 Christian Ave,Suffolk County,"Closed, Wheelchair Access, Women"
Thursday,18:00,18,Community Methodist Church,216 Christian Ave,Suffolk County,"Beginner, Wheelchair Access"
Thursday,18:00,18,Council Center,1001 Quentin Rd,Gravesend,"Beginner, Wheelchair Access"
Thursday,18:00,18,Elmhurst Hospital,79-1 Broadway,Elmhurst,Beginner
Thursday,18:00,18,First Church of Christ,5 Meetinghouse Ln,Connecticut,"Discussion, Open, Women"
Thursday,18:00,18,Holy Trinity Lutheron Church,3 W 65th St,Upper West Side,"Closed, Literature, Wheelchair Access"
Thursday,18:00,18,Holy Trinity Roman Catholic Church,14-51 143rd St,Whitestone,"Big Book, Closed"
Thursday,18:00,18,Holy Trinity Roman Catholic Church,14-51 143rd St,Whitestone,"Big Book, Closed"
Thursday,18:00,18,Lincoln Hospital,234 E 149th St,Melrose,"Discussion, Open, Spanish, Wheelchair Access"
Thursday,18:00,18,Monsignor Ruvo Center,2410 Hughes Ave,Fordham,"Closed, Wheelchair Access"
Thursday,18:00,18,Our Lady of Charity Church,1669 Dean St,Adelphi Crown Heights,Closed
Thursday,18:00,18,Our Lady of Lourdes,469 W 142nd St,West Harlem,Big Book
Thursday,18:00,18,St Francis of Assisi Church,St. Francis of Assisi Church,Midtown West Side,"Discussion, Open"
Thursday,18:00,18,St. George's Church,209 E 16th St,East Village,Discussion
Thursday,18:00,18,St James Episcopal Church,865 Madison Ave,Upper East Side,Step Meeting
Thursday,18:00,18,St Stephen's Church,84 Ehrhardt Rd,Rockland County,"Step Meeting, Wheelchair Access"
Thursday,18:15,18,Asbury Methodist Church,167 Scarsdale Rd,Tuckahoe,"Closed, Grapevine, Literature"
